date_time,weathercode (wmo code),temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),apparent_temperature_mean (°C),precipitation_sum (mm),rain_sum (mm),precipitation_hours (h),windspeed_10m_max (km/h),windgusts_10m_max (km/h),winddirection_10m_dominant (°),et0_fao_evapotranspiration (mm),latitude,longitude,elevation,river_discharge,intensity_rain,intensity_flood,intensity_drought
2014-10-26,63.0,28.6,24.4,26.4,33.9,29.5,31.6,8.4,8.4,11.0,12.9,29.9,204.0,2.65,6.0999985,1.1000061,8.0,0.14,0,0,0
2014-10-27,51.0,30.2,24.6,27.2,35.7,29.2,32.1,1.2,1.2,7.0,13.2,27.7,218.0,3.61,6.0999985,1.1000061,8.0,0.14,0,0,0
2014-10-28,51.0,29.9,25.0,27.0,37.3,29.1,32.0,0.4,0.4,1.0,14.2,27.4,223.0,4.07,6.0999985,1.1000061,8.0,0.14,0,0,0
2014-10-29,53.0,29.8,25.6,27.3,35.9,30.5,32.1,0.7,0.7,1.0,15.7,24.8,212.0,3.66,6.0999985,1.1000061,8.0,0.14,0,0,0
2014-10-30,51.0,30.7,24.9,27.5,35.7,29.7,32.1,0.1,0.1,1.0,16.9,27.4,217.0,3.37,6.0999985,1.1000061,8.0,0.21,0,0,0
2014-10-31,51.0,29.9,25.1,27.3,34.2,29.0,31.5,0.1,0.1,1.0,16.9,30.6,227.0,3.09,6.0999985,1.1000061,8.0,0.25,0,0,0
2014-11-01,51.0,30.4,25.6,27.5,37.3,30.0,32.2,0.8,0.8,4.0,16.6,34.2,224.0,4.21,6.0999985,1.1000061,8.0,0.16,0,0,0
2014-11-02,51.0,30.3,25.4,27.5,37.0,29.7,32.3,0.4,0.4,2.0,16.0,34.6,216.0,4.38,6.0999985,1.1000061,8.0,0.14,0,0,0
2014-11-03,51.0,29.8,24.9,27.1,36.7,29.5,32.2,1.3,1.3,5.0,14.0,27.0,208.0,4.11,6.0999985,1.1000061,8.0,0.14,0,0,0
2014-11-04,65.0,28.6,25.0,26.3,35.3,29.4,31.4,12.4,12.4,8.0,10.8,28.1,237.0,3.29,6.0999985,1.1000061,8.0,0.14,1,0,0
2014-11-05,61.0,26.0,24.1,25.2,30.7,27.6,29.6,4.8,4.8,15.0,14.7,27.7,241.0,2.26,6.0999985,1.1000061,8.0,0.14,1,0,0
2014-11-06,3.0,29.1,23.3,26.1,35.5,28.0,31.2,0.0,0.0,0.0,9.5,24.5,147.0,4.06,6.0999985,1.1000061,8.0,0.24,0,0,0
2014-11-07,51.0,30.0,25.1,27.1,36.5,30.2,32.3,0.4,0.4,2.0,12.6,28.4,174.0,3.83,6.0999985,1.1000061,8.0,0.25,0,0,0
2014-11-08,61.0,29.8,25.0,27.1,35.5,29.8,32.3,2.1,2.1,5.0,11.4,27.0,213.0,3.49,6.0999985,1.1000061,8.0,0.15,0,0,0
2014-11-09,53.0,30.1,25.6,27.4,36.1,30.3,32.4,1.2,1.2,3.0,15.3,32.4,222.0,3.95,6.0999985,1.1000061,8.0,0.15,0,0,0
2014-11-10,63.0,30.4,25.3,27.3,36.2,29.4,31.8,12.5,12.5,9.0,16.8,34.2,225.0,3.57,6.0999985,1.1000061,8.0,0.14,0,0,0
2014-11-11,63.0,29.8,25.0,26.8,36.0,29.4,31.4,6.6,6.6,7.0,15.5,32.4,227.0,3.64,6.0999985,1.1000061,8.0,0.2,0,0,0
2014-11-12,63.0,30.1,24.6,27.1,36.6,28.8,32.1,3.8,3.8,4.0,12.1,25.6,222.0,3.98,6.0999985,1.1000061,8.0,0.25,0,0,0
2014-11-13,51.0,30.4,25.5,27.5,36.9,30.4,32.8,0.7,0.7,4.0,13.0,28.1,221.0,3.96,6.0999985,1.1000061,8.0,0.2,0,0,0
2014-11-14,51.0,30.5,25.6,27.5,36.7,30.2,32.6,0.8,0.8,4.0,13.9,28.4,214.0,3.61,6.0999985,1.1000061,8.0,0.14,0,0,0
2014-11-15,51.0,30.3,25.4,27.3,36.6,30.2,32.4,0.7,0.7,4.0,14.5,27.4,223.0,3.83,6.0999985,1.1000061,8.0,0.14,0,0,0
2014-11-16,53.0,30.9,25.4,27.8,37.3,29.8,32.9,1.1,1.1,5.0,13.6,24.8,223.0,4.02,6.0999985,1.1000061,8.0,0.14,0,0,0
2014-11-17,61.0,30.9,25.7,27.7,37.1,30.0,32.3,4.4,4.4,8.0,17.7,33.1,233.0,4.03,6.0999985,1.1000061,8.0,0.14,1,0,0
2014-11-18,53.0,29.2,25.2,26.9,33.8,29.3,31.3,1.3,1.3,5.0,14.3,27.4,225.0,2.81,6.0999985,1.1000061,8.0,0.14,0,0,0
2014-11-19,61.0,30.6,24.8,27.4,36.9,29.5,32.6,2.9,2.9,5.0,10.7,26.6,219.0,3.96,6.0999985,1.1000061,8.0,0.14,0,0,0
2014-11-20,51.0,30.8,25.3,27.6,37.4,30.0,32.9,0.2,0.2,1.0,11.1,25.9,216.0,4.03,6.0999985,1.1000061,8.0,0.14,0,0,0
2014-11-21,51.0,30.1,25.3,27.1,36.9,30.1,32.4,0.5,0.5,2.0,11.3,27.7,215.0,3.74,6.0999985,1.1000061,8.0,0.14,0,0,0
2014-11-22,53.0,31.2,24.5,27.6,38.4,29.3,33.2,0.6,0.6,1.0,9.2,28.8,206.0,4.09,6.0999985,1.1000061,8.0,0.14,0,0,0
2014-11-23,53.0,31.0,25.1,27.8,39.2,29.9,33.4,0.6,0.6,2.0,11.9,31.3,221.0,4.2,6.0999985,1.1000061,8.0,0.14,0,0,0
2014-11-24,61.0,30.2,26.1,27.6,36.9,31.1,32.8,2.6,2.6,5.0,13.0,30.6,224.0,4.06,6.0999985,1.1000061,8.0,0.14,0,0,0
2014-11-25,53.0,31.2,25.7,27.7,37.6,30.4,32.6,1.3,1.3,5.0,15.2,30.2,221.0,3.67,6.0999985,1.1000061,8.0,0.14,0,0,0
2014-11-26,53.0,30.9,25.3,27.9,37.0,30.1,32.8,1.3,1.3,3.0,15.5,31.3,209.0,3.68,6.0999985,1.1000061,8.0,0.14,0,0,0
2014-11-27,53.0,29.1,25.3,27.2,34.6,29.8,32.1,4.4,4.4,10.0,13.4,25.2,213.0,3.08,6.0999985,1.1000061,8.0,0.14,0,0,0
2014-11-28,61.0,30.5,25.3,27.5,36.9,29.6,32.5,2.5,2.5,2.0,13.7,27.4,219.0,3.61,6.0999985,1.1000061,8.0,0.14,0,0,0
2014-11-29,51.0,31.0,25.1,27.8,38.3,30.2,33.4,0.8,0.8,4.0,14.9,28.8,202.0,4.1,6.0999985,1.1000061,8.0,0.14,0,0,0
2014-11-30,51.0,31.2,25.6,28.0,38.3,30.2,33.4,0.3,0.3,2.0,11.6,25.6,221.0,4.17,6.0999985,1.1000061,8.0,0.14,0,0,0
2014-12-01,51.0,31.5,25.3,27.9,37.8,29.6,32.9,0.4,0.4,2.0,16.7,29.2,225.0,4.12,6.0999985,1.1000061,8.0,0.14,0,0,0
2014-12-02,51.0,31.7,26.1,28.4,38.0,30.6,33.4,0.1,0.1,1.0,15.5,26.6,228.0,4.08,6.0999985,1.1000061,8.0,0.14,0,0,0
2014-12-03,51.0,31.0,26.8,28.0,36.4,31.8,32.9,1.0,1.0,6.0,17.3,33.8,220.0,3.63,6.0999985,1.1000061,8.0,0.14,0,0,0
2014-12-04,53.0,30.7,26.0,27.7,37.1,31.0,32.8,1.5,1.5,6.0,14.8,30.2,201.0,3.58,6.0999985,1.1000061,8.0,0.14,0,0,0
2014-12-05,53.0,30.7,25.0,27.5,37.9,30.0,33.0,1.5,1.5,5.0,11.9,25.2,195.0,3.54,6.0999985,1.1000061,8.0,0.14,0,0,0
2014-12-06,51.0,31.1,25.5,27.8,37.8,30.1,32.9,0.5,0.5,2.0,13.3,32.0,214.0,3.84,6.0999985,1.1000061,8.0,0.14,0,0,0
2014-12-07,51.0,30.4,25.6,27.7,36.4,30.1,32.7,0.5,0.5,2.0,14.5,32.8,229.0,4.05,6.0999985,1.1000061,8.0,0.14,0,0,0
2014-12-08,1.0,31.1,25.9,28.2,37.4,30.5,33.1,0.0,0.0,0.0,17.3,30.6,226.0,4.31,6.0999985,1.1000061,8.0,0.14,0,0,0
2014-12-09,55.0,31.1,26.2,28.1,37.5,30.8,33.2,1.3,1.3,2.0,14.5,30.6,225.0,3.96,6.0999985,1.1000061,8.0,0.14,0,0,0
2014-12-10,61.0,31.3,25.7,28.1,37.5,30.4,33.1,3.0,3.0,4.0,16.0,32.4,220.0,3.89,6.0999985,1.1000061,8.0,0.14,0,0,0
2014-12-11,51.0,30.8,26.0,27.6,36.9,30.3,32.7,0.6,0.6,3.0,15.9,31.0,224.0,3.87,6.0999985,1.1000061,8.0,0.14,0,0,0
2014-12-12,53.0,28.9,26.3,27.3,33.9,31.3,32.5,3.7,3.7,10.0,10.1,25.2,205.0,3.02,6.0999985,1.1000061,8.0,0.14,0,0,1
2014-12-13,63.0,29.6,25.7,27.1,35.0,30.8,32.3,7.0,7.0,6.0,11.8,28.4,191.0,3.15,6.0999985,1.1000061,8.0,0.14,0,0,0
2014-12-14,53.0,30.5,25.3,27.4,36.8,30.1,32.4,0.8,0.8,3.0,16.4,28.4,224.0,3.95,6.0999985,1.1000061,8.0,0.14,0,0,0
2014-12-15,51.0,30.5,25.7,27.7,36.4,30.0,32.5,0.2,0.2,1.0,15.6,30.6,221.0,4.15,6.0999985,1.1000061,8.0,0.14,0,0,0
2014-12-16,53.0,30.3,25.7,27.6,37.2,30.6,33.1,0.5,0.5,1.0,12.1,28.4,214.0,3.97,6.0999985,1.1000061,8.0,0.14,0,0,0
2014-12-17,51.0,30.7,25.7,27.9,37.7,30.9,33.2,0.1,0.1,1.0,15.6,29.9,208.0,4.04,6.0999985,1.1000061,8.0,0.14,0,0,0
2014-12-18,51.0,31.0,25.2,27.6,37.7,30.0,32.7,0.2,0.2,1.0,15.1,29.5,201.0,4.18,6.0999985,1.1000061,8.0,0.14,0,0,0
2014-12-19,2.0,31.0,25.4,27.7,37.7,30.4,32.8,0.0,0.0,0.0,13.0,29.2,211.0,4.18,6.0999985,1.1000061,8.0,0.12,0,0,0
2014-12-20,51.0,31.0,25.2,27.7,37.1,30.2,32.5,0.4,0.4,3.0,14.6,31.0,217.0,4.15,6.0999985,1.1000061,8.0,0.12,0,0,0
2014-12-21,53.0,31.0,25.3,27.7,37.4,29.9,32.8,0.7,0.7,2.0,12.6,29.5,223.0,3.91,6.0999985,1.1000061,8.0,0.12,0,0,0
2014-12-22,55.0,30.3,25.6,27.3,37.0,30.5,32.5,1.6,1.6,5.0,11.7,25.9,210.0,3.9,6.0999985,1.1000061,8.0,0.12,0,0,0
2014-12-23,53.0,30.6,24.9,27.4,37.2,29.8,32.8,0.8,0.8,2.0,10.9,25.9,214.0,3.92,6.0999985,1.1000061,8.0,0.12,0,0,0
2014-12-24,3.0,30.4,24.9,27.4,36.4,29.9,32.3,0.0,0.0,0.0,14.8,27.4,189.0,4.26,6.0999985,1.1000061,8.0,0.12,0,0,0
2014-12-25,2.0,30.2,24.4,27.1,36.0,28.9,31.8,0.0,0.0,0.0,12.5,24.5,219.0,4.12,6.0999985,1.1000061,8.0,0.12,0,0,0
2014-12-26,2.0,30.3,24.1,26.7,34.8,27.8,30.9,0.0,0.0,0.0,13.7,27.0,229.0,4.31,6.0999985,1.1000061,8.0,0.12,0,0,0
2014-12-27,2.0,30.6,22.9,26.4,35.2,26.2,30.0,0.0,0.0,0.0,14.8,28.1,223.0,4.5,6.0999985,1.1000061,8.0,0.12,0,0,0
2014-12-28,2.0,30.7,23.8,26.8,35.3,27.8,31.1,0.0,0.0,0.0,14.1,27.0,209.0,4.45,6.0999985,1.1000061,8.0,0.12,0,0,0
2014-12-29,1.0,30.8,24.5,27.3,36.3,29.1,31.8,0.0,0.0,0.0,15.9,32.4,207.0,4.51,6.0999985,1.1000061,8.0,0.12,0,0,0
2014-12-30,1.0,30.9,25.6,27.7,35.5,29.9,31.9,0.0,0.0,0.0,16.6,33.8,222.0,4.42,6.0999985,1.1000061,8.0,0.12,0,0,0
2014-12-31,2.0,31.0,24.7,27.4,33.2,28.9,30.8,0.0,0.0,0.0,15.3,27.7,179.0,4.73,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-01-01,2.0,31.0,23.3,26.9,33.9,26.5,29.4,0.0,0.0,0.0,14.8,27.7,213.0,5.02,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-01-02,1.0,30.7,22.9,26.6,35.2,26.1,30.2,0.0,0.0,0.0,14.9,32.8,202.0,4.76,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-01-03,51.0,30.2,23.8,26.5,34.7,27.4,30.5,0.4,0.4,2.0,14.8,27.7,171.0,4.14,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-01-04,0.0,30.7,23.5,26.7,33.2,27.1,30.0,0.0,0.0,0.0,13.0,24.1,115.0,4.83,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-01-05,0.0,29.8,22.2,25.5,30.1,23.6,26.4,0.0,0.0,0.0,13.5,23.8,85.0,5.33,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-01-06,1.0,29.3,20.3,24.8,30.6,20.8,26.0,0.0,0.0,0.0,12.4,25.2,163.0,4.96,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-01-07,1.0,29.7,21.9,25.5,32.7,24.1,27.9,0.0,0.0,0.0,14.2,27.4,177.0,4.81,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-01-08,1.0,30.1,21.6,25.5,33.2,24.6,28.4,0.0,0.0,0.0,15.5,31.7,165.0,4.77,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-01-09,1.0,29.9,22.4,25.7,30.8,25.1,27.8,0.0,0.0,0.0,17.0,34.2,106.0,5.09,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-01-10,1.0,29.2,20.9,24.9,28.8,22.7,25.4,0.0,0.0,0.0,16.1,29.5,92.0,5.57,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-01-11,0.0,29.0,21.0,25.0,28.1,20.6,25.1,0.0,0.0,0.0,15.4,28.4,74.0,5.63,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-01-12,1.0,30.6,21.4,25.7,30.2,19.6,25.7,0.0,0.0,0.0,16.6,32.4,61.0,5.8,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-01-13,0.0,30.1,20.8,25.3,29.8,18.6,25.0,0.0,0.0,0.0,17.9,34.2,68.0,6.04,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-01-14,0.0,29.7,20.3,24.8,30.5,21.1,26.0,0.0,0.0,0.0,15.0,31.0,133.0,5.15,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-01-15,1.0,29.7,20.2,24.6,32.9,22.3,26.8,0.0,0.0,0.0,14.7,33.5,174.0,4.83,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-01-16,0.0,29.9,22.8,25.9,34.1,26.2,29.5,0.0,0.0,0.0,14.8,32.0,192.0,4.75,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-01-17,2.0,30.2,23.6,26.4,34.8,28.0,30.6,0.0,0.0,0.0,16.7,34.9,213.0,4.53,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-01-18,53.0,29.9,24.6,26.9,35.5,29.5,31.6,0.5,0.5,1.0,17.1,34.6,204.0,4.18,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-01-19,51.0,30.7,25.8,27.7,36.7,30.5,32.5,0.2,0.2,1.0,16.9,34.6,217.0,4.31,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-01-20,53.0,30.9,25.9,27.7,37.3,31.2,32.9,1.3,1.3,3.0,17.7,34.9,209.0,4.02,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-01-21,51.0,31.2,26.0,27.9,37.6,31.2,33.1,0.4,0.4,1.0,15.5,33.8,209.0,4.24,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-01-22,51.0,31.2,25.6,27.8,38.2,30.7,33.0,0.2,0.2,1.0,18.0,32.4,215.0,4.33,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-01-23,3.0,31.0,25.6,27.9,37.5,30.4,32.7,0.0,0.0,0.0,20.1,39.2,217.0,4.43,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-01-24,53.0,30.6,26.1,27.9,36.2,30.3,32.6,0.9,0.9,3.0,18.7,37.1,216.0,3.83,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-01-25,55.0,30.8,25.6,27.7,36.8,29.8,32.1,2.0,2.0,2.0,18.3,37.4,219.0,3.93,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-01-26,61.0,30.7,26.2,28.0,36.9,30.4,32.5,3.3,3.3,5.0,18.0,36.0,222.0,3.88,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-01-27,61.0,32.1,25.7,28.4,37.9,29.8,32.9,1.3,1.3,1.0,18.7,32.4,217.0,4.6,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-01-28,51.0,31.3,26.6,28.4,37.5,30.8,32.9,0.4,0.4,3.0,21.5,38.9,221.0,4.45,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-01-29,53.0,31.0,26.5,28.4,35.8,30.8,32.9,0.7,0.7,2.0,19.7,39.6,212.0,4.4,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-01-30,51.0,30.4,26.3,28.1,36.1,31.2,33.1,0.9,0.9,3.0,16.6,33.8,215.0,4.06,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-01-31,63.0,30.7,26.0,27.8,37.1,30.9,32.7,6.7,6.7,3.0,21.0,35.3,216.0,3.95,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-02-01,63.0,31.0,26.0,28.1,37.0,30.5,33.1,2.8,2.8,2.0,16.3,31.3,217.0,4.16,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-02-02,53.0,30.8,26.3,28.1,37.0,30.8,32.8,0.5,0.5,1.0,17.7,32.0,222.0,3.98,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-02-03,53.0,31.2,26.6,28.6,37.1,31.1,33.5,0.5,0.5,1.0,17.7,37.1,217.0,4.08,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-02-04,51.0,30.8,26.4,28.3,37.2,31.1,33.3,0.5,0.5,2.0,17.3,34.6,216.0,4.04,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-02-05,53.0,31.3,26.4,28.4,37.2,31.4,33.4,0.7,0.7,2.0,18.1,35.6,219.0,4.19,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-02-06,51.0,31.4,26.6,28.6,37.4,31.4,33.5,0.5,0.5,3.0,19.0,38.2,216.0,4.34,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-02-07,53.0,31.6,26.6,28.3,37.8,31.3,33.1,1.3,1.3,5.0,18.9,40.0,221.0,4.45,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-02-08,53.0,31.6,26.3,28.6,37.2,30.7,33.4,1.2,1.2,2.0,19.6,38.2,213.0,4.3,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-02-09,3.0,31.5,26.7,28.6,37.7,31.5,33.7,0.0,0.0,0.0,18.7,35.6,215.0,4.47,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-02-10,51.0,31.4,26.6,28.7,37.9,31.6,34.0,0.3,0.3,2.0,16.1,32.4,211.0,4.36,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-02-11,2.0,31.9,26.0,28.5,38.4,29.7,33.4,0.0,0.0,0.0,15.7,35.3,223.0,4.33,6.0999985,1.1000061,8.0,0.12,1,0,1
2015-02-12,63.0,31.6,25.1,28.1,35.7,28.1,31.7,4.0,4.0,4.0,17.4,36.7,225.0,4.29,6.0999985,1.1000061,8.0,0.12,1,0,1
2015-02-13,61.0,32.1,26.2,28.9,38.3,30.2,33.4,1.5,1.5,2.0,18.6,33.5,219.0,4.8,6.0999985,1.1000061,8.0,0.12,0,0,1
2015-02-14,51.0,31.7,26.8,28.9,36.7,31.3,33.7,1.0,1.0,6.0,18.4,34.9,210.0,4.25,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-02-15,51.0,31.5,26.8,28.7,37.5,31.8,33.6,0.5,0.5,3.0,18.6,38.9,211.0,4.58,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-02-16,51.0,31.6,26.3,28.7,37.5,30.8,33.4,0.5,0.5,2.0,18.3,36.7,223.0,4.54,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-02-17,61.0,32.7,26.8,28.7,39.2,31.4,33.4,3.6,3.6,4.0,18.4,37.1,223.0,4.77,6.0999985,1.1000061,8.0,0.12,1,0,0
2015-02-18,61.0,30.8,25.3,27.7,34.7,29.6,31.6,3.8,3.8,10.0,21.9,38.5,212.0,3.67,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-02-19,61.0,30.4,24.4,27.3,35.4,28.1,31.5,4.8,4.8,10.0,14.7,31.3,195.0,3.83,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-02-20,53.0,31.3,25.5,28.2,37.5,30.2,33.0,1.3,1.3,3.0,17.5,36.7,215.0,4.6,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-02-21,51.0,32.0,25.6,28.5,37.8,30.6,33.1,0.2,0.2,1.0,18.5,36.0,229.0,4.93,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-02-22,61.0,30.9,25.3,27.8,38.7,28.9,32.8,5.5,5.5,7.0,16.9,31.3,245.0,4.45,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-02-23,61.0,29.7,26.4,27.7,35.0,31.8,32.8,2.8,2.8,5.0,14.3,32.0,212.0,2.86,6.0999985,1.1000061,8.0,0.12,1,0,0
2015-02-24,51.0,31.1,25.9,28.3,37.7,31.3,33.8,0.1,0.1,1.0,13.1,29.9,209.0,4.32,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-02-25,55.0,32.0,26.6,28.6,37.9,31.4,33.4,1.0,1.0,1.0,20.2,37.8,223.0,4.91,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-02-26,51.0,31.3,26.5,28.5,37.5,31.3,33.3,0.2,0.2,1.0,19.1,41.8,217.0,4.85,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-02-27,61.0,30.6,25.9,27.8,36.0,30.4,32.4,5.2,5.2,9.0,15.0,34.9,202.0,4.07,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-02-28,61.0,31.7,25.8,28.6,39.1,30.9,33.9,2.1,2.1,3.0,14.1,27.7,188.0,4.75,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-03-01,51.0,32.3,26.9,29.2,38.0,31.7,34.3,0.2,0.2,1.0,17.8,33.5,219.0,5.12,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-03-02,3.0,32.2,26.5,29.0,38.8,31.8,34.1,0.0,0.0,0.0,17.4,34.9,215.0,5.15,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-03-03,51.0,31.5,27.0,28.6,37.8,32.2,33.8,0.4,0.4,2.0,17.2,34.6,213.0,4.85,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-03-04,53.0,31.2,26.6,28.3,37.0,32.1,33.5,1.9,1.9,8.0,16.9,34.2,207.0,4.01,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-03-05,51.0,31.7,25.9,28.4,39.4,31.0,33.8,0.6,0.6,2.0,15.4,33.8,213.0,4.89,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-03-06,53.0,31.6,26.7,28.7,39.0,31.5,34.0,1.2,1.2,3.0,15.6,34.9,211.0,4.75,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-03-07,53.0,31.6,26.8,28.8,38.6,31.8,33.9,1.0,1.0,2.0,16.8,33.5,215.0,4.77,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-03-08,2.0,31.8,26.8,28.9,38.2,31.7,34.0,0.0,0.0,0.0,17.1,37.1,215.0,4.91,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-03-09,53.0,32.1,27.0,28.7,38.3,31.7,33.9,1.0,1.0,3.0,15.5,37.4,210.0,4.55,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-03-10,51.0,31.9,26.7,29.0,38.9,31.2,34.1,0.9,0.9,4.0,19.1,38.5,213.0,4.62,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-03-11,51.0,31.5,27.6,29.3,38.2,33.0,34.7,1.0,1.0,5.0,16.8,36.4,205.0,4.66,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-03-12,51.0,31.5,27.0,29.0,38.1,31.5,34.2,0.3,0.3,1.0,16.2,33.8,203.0,4.7,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-03-13,63.0,30.6,25.7,27.7,36.6,30.0,32.5,5.2,5.2,5.0,14.3,32.8,209.0,4.24,6.0999985,1.1000061,8.0,0.12,1,0,0
2015-03-14,55.0,32.1,25.9,28.7,39.6,30.4,33.9,1.4,1.4,3.0,13.9,31.7,217.0,4.94,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-03-15,61.0,32.5,27.0,29.5,38.8,31.2,34.4,2.4,2.4,2.0,17.7,36.0,222.0,4.9,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-03-16,53.0,30.4,26.0,28.2,36.3,28.9,32.8,2.7,2.7,9.0,21.9,36.7,215.0,4.13,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-03-17,63.0,31.5,26.5,28.7,38.1,31.3,33.9,7.4,7.4,9.0,17.7,32.8,200.0,4.26,6.0999985,1.1000061,8.0,0.12,1,0,0
2015-03-18,61.0,30.9,25.0,27.7,36.6,28.3,32.2,1.5,1.5,2.0,16.9,32.8,228.0,4.76,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-03-19,53.0,31.3,26.5,28.6,38.5,31.1,33.8,1.4,1.4,3.0,17.8,37.4,213.0,4.73,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-03-20,61.0,32.2,26.7,29.2,38.3,31.1,34.3,4.0,4.0,8.0,20.6,41.0,211.0,4.65,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-03-21,55.0,31.8,25.3,28.6,38.4,30.8,33.7,3.8,3.8,5.0,18.6,37.8,221.0,4.03,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-03-22,3.0,29.8,25.0,27.4,35.1,29.6,31.8,0.0,0.0,0.0,23.3,30.2,225.0,3.39,6.0999985,1.1000061,8.0,0.12,1,0,0
2015-03-23,2.0,31.3,26.1,28.5,38.1,30.9,33.6,0.0,0.0,0.0,17.5,38.5,218.0,5.21,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-03-24,61.0,32.5,26.7,29.0,39.1,31.5,33.8,2.7,2.7,3.0,21.4,42.1,221.0,5.21,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-03-25,61.0,29.4,25.5,27.0,34.1,29.6,31.4,6.1,6.1,8.0,18.4,28.8,230.0,2.45,6.0999985,1.1000061,8.0,0.12,1,0,0
2015-03-26,63.0,30.9,25.6,27.9,37.4,30.8,33.5,8.4,8.4,9.0,12.7,27.4,219.0,3.65,6.0999985,1.1000061,8.0,0.12,1,0,0
2015-03-27,55.0,31.0,26.3,28.5,36.3,30.2,33.2,2.8,2.8,6.0,18.7,34.9,233.0,4.24,6.0999985,1.1000061,8.0,0.12,0,0,0
2015-03-28,61.0,31.0,26.7,28.5,36.2,30.4,33.1,2.6,2.6,3.0,20.2,36.4,226.0,3.77,6.0999985,1.1000061,8.0,0.12,0,0,0
